"","x"
"424","https://www.gov.br/capes/pt-br/assuntos/noticias/pec-pg-aprova-bolsas-de-mestrado-e-doutorado"
"425","https://www.gov.br/capes/pt-br/acesso-a-informacao/servico-de-informacao-ao-cidadao/chamadas-publicas"
"426","https://www.gov.br/capes/pt-br/acesso-a-informacao/institucional/conselho-tecnico-cientifico-da-educacao-superior-1/doc-ctc-es/anexos-ctc-es/anexo-01-197.pdf"
"427","https://www.gov.br/capes/pt-br/centrais-de-conteudo/documentos/avaliacao"
"428","https://www.gov.br/capes/pt-br/assuntos/noticias/capes-e-defesa-premiarao-melhores-dissertacoes-e-teses"
"429","https://www.gov.br/capes/pt-br/acesso-a-informacao/demonstracoes-contabeis"
"430","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sobre-a-avaliacao/areas-avaliacao/sobre-as-areas-de-avaliacao/colegio-de-humanidades/ciencias-sociais-aplicadas/servico-social"
"431","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/educacao-a-distancia/editais-uab"
"432","https://www.gov.br/capes/pt-br/assuntos/noticias/virus-da-zika-pode-combater-cancer-cerebral-infantil"
"433","https://www.gov.br/capes/pt-br/assuntos/noticias/capes-financia-um-terco-da-pos-graduacao-stricto-sensu"
"434","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sobre-a-avaliacao/dav/calendario-atual"
"435","https://www.gov.br/capes/pt-br/acesso-a-informacao/agenda-de-autoridades/diretor-a-de-educacao-basica-deb/2021-01-11"
"436","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sobre-a-avaliacao/areas-avaliacao/sobre-as-areas-de-avaliacao/colegio-de-ciencias-exatas-tecnologicas-e-multidisciplinar/multidisciplinar/materiais"
"437","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sistema-nacional-de-pos-graduacao-snpg/dados-do-snpg/cursos-recomendados-reconhecidos"
"438","https://www.gov.br/capes/pt-br/acesso-a-informacao/transparencia-e-prestacao-de-contas/supervisao-controle-e-correicao"
"439","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/estados-unidos/programa-de-assistente-de-ensino-de-lingua-inglesa-para-projetos-institucionais"
"440","https://www.gov.br/capes/pt-br/assuntos/noticias/relacao-entre-protozoarios-pode-criar-parasitas-mais-resistentes"
"441","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/educacao-a-distancia/uab/mais-sobre-o-sistema-uab/cursos-nacionais-do-sistema-universidade-aberta-do-brasil/bibead"
"442","https://www.gov.br/capes/pt-br/acesso-a-informacao/agenda-de-autoridades/diretor-a-de-relacoes-internacionais-dri/2020-12-01"
"443","https://www.gov.br/capes/pt-br/assuntos/noticias/projeto-colhe-dados-no-nordeste-para-estudar-covid-19"
"444","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sobre-a-avaliacao/areas-avaliacao/sobre-as-areas-de-avaliacao/colegio-de-humanidades/linguistica-letras-e-artes/linguistica-e-literatura-memoria-da-area"
"445","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/multinacional/programa-geral-de-cooperacao-internacional"
"446","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/educacao-basica/programas-encerrados/observatorio-da-educacao"
"447","https://www.gov.br/capes/pt-br/acesso-a-informacao/institucional/historia-e-missao"
"448","https://www.gov.br/capes/pt-br/assuntos/noticias/livro-com-contribuicao-da-pos-graduacao-ao-desenvolvimento-sustentavel-esta-disponivel-para-download"
"449","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/programas-estrategicos/outras-informacoes/programas-encerrados-estrategicos/jovens-talentos-para-a-ciencia"
"450","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sistema-nacional-de-pos-graduacao-snpg/permanencia/avaliacoes-anteriores-1/avaliacao-trienal-2004-1/avaliacao-trienal-2004"
"451","https://www.gov.br/capes/pt-br/acesso-a-informacao/agenda-de-autoridades/diretor-a/2021-03-19"
"452","https://www.gov.br/capes/pt-br/assuntos/noticias/capes-apresenta-paineis-de-gestao-para-o-conselho-superior"
"453","https://www.gov.br/capes/pt-br/assuntos/noticias/capes-divulga-resultados-e-novos-editais-para-bolsas-no-exterior"
"454","https://www.gov.br/capes/pt-br/assuntos/noticias/unisul-investiga-aplicacao-de-anticoagulante-contra-covid-19"
"455","https://www.gov.br/capes/pt-br/assuntos/noticias/pesquisa-estuda-medicamento-a-partir-de-plantas-comestiveis"
"456","https://www.gov.br/capes/pt-br/assuntos/noticias/aulas-virtuais-formacao-especifica-e-tema-de-debate"
"457","https://www.gov.br/capes/pt-br/assuntos/noticias/centro-oeste-82-dos-ppgs-estao-em-consolidacao"
"458","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/estados-unidos/catedracapesharvard"
"459","https://www.gov.br/capes/pt-br/acesso-a-informacao/servico-de-informacao-ao-cidadao/sic-servico-de-informacao-ao-cidadao"
"460","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sobre-a-avaliacao/areas-avaliacao/sobre-as-areas-de-avaliacao/colegio-de-ciencias-da-vida/ciencias-da-saude/enfermagem"
"461","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/programas-estrategicos/formacao-de-recursos-humanos-em-areas-estrategicas"
"462","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sobre-a-avaliacao/areas-avaliacao/sobre-as-areas-de-avaliacao/colegio-de-ciencias-exatas-tecnologicas-e-multidisciplinar/ciencias-exatas-e-da-terra/ciencia-da-computacao"
"463","https://www.gov.br/capes/pt-br/assuntos/noticias/unesp-estuda-farmacos-e-terapia-contra-a-covid-19"
"464","https://www.gov.br/capes/pt-br/assuntos/noticias/comecam-as-aulas-do-curso-abc"
"465","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sobre-a-avaliacao/areas-avaliacao/sobre-as-areas-de-avaliacao/colegio-de-ciencias-da-vida/ciencias-biologicas/ciencias-biologicas-iii"
"466","https://www.gov.br/capes/pt-br/assuntos/noticias/unifesp-usa-celulas-tronco-contra-covid-19"
"467","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/educacao-a-distancia/uab/rea"
"468","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sobre-a-avaliacao/areas-avaliacao/sobre-as-areas-de-avaliacao/colegio-de-humanidades/ciencias-humanas/educacao-memoria-da-area"
"469","https://www.gov.br/capes/pt-br/acesso-a-informacao/institucional/dados-bancarios"
"470","https://www.gov.br/capes/pt-br/centrais-de-conteudo/publicacoes/infocapes/infocapes-edicao-26-dezembro-2020"
"471","https://www.gov.br/capes/pt-br/assuntos/noticias/lancado-novo-edital-do-pec-pg"
"472","https://www.gov.br/capes/pt-br/acesso-a-informacao/agenda-de-autoridades/diretor-a-de-relacoes-internacionais-dri/2021-01-08"
"473","https://www.gov.br/capes/pt-br/acesso-a-informacao/servico-de-informacao-ao-cidadao/sobre-a-lei-de-acesso-a-informacao"
"474","https://www.gov.br/capes/pt-br/acesso-a-informacao/comissao-de-etica"
"475","https://www.gov.br/capes/pt-br/assuntos/noticias/blank-86226246"
"476","https://www.gov.br/capes/pt-br/assuntos/noticias/pec-pg-aprova-126-candidaturas"
"477","https://www.gov.br/capes/pt-br/assuntos/noticias/ufpi-investiga-antimalaricos-para-tratar-a-covid-19"
"478","https://www.gov.br/capes/pt-br/assuntos/noticias/sistema-ajuda-diagnostico-de-covid-19-e-doencas-respiratorias-agudas"
"479","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/educacao-a-distancia/uab/acesse-tambem/premio-polo-ead-uab-em-acao"
"480","https://www.gov.br/capes/pt-br/acesso-a-informacao/agenda-de-autoridades/diretor-a-de-programas-e-bolsas-no-pais-dpb/2021-01-15"
"481","https://www.gov.br/capes/pt-br/acesso-a-informacao/agenda-de-autoridades/diretor-a-de-programas-e-bolsas-no-pais-dpb/2020-12-29"
"482","https://www.gov.br/capes/pt-br/assuntos/noticias/blank-26784096"
"483","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sobre-a-avaliacao/areas-avaliacao/sobre-as-areas-de-avaliacao/colegio-de-ciencias-exatas-tecnologicas-e-multidisciplinar/ciencias-exatas-e-da-terra/astronomia-fisica"
"484","https://www.gov.br/capes/pt-br/assuntos/noticias/novembro-termina-prazo-para-o-coleta"
"485","https://www.gov.br/capes/pt-br/acesso-a-informacao/agenda-de-autoridades/presidente/2020-11-13"
"486","https://www.gov.br/capes/pt-br/assuntos/noticias/sensores-e-celulares-tecnologia-unida-contra-doencas"
"487","https://www.gov.br/capes/pt-br/acesso-a-informacao/agenda-de-autoridades/diretor-a-de-programas-e-bolsas-no-pais-dpb/2021-01-21"
"488","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/educacao-a-distancia/uab/mais-sobre-o-sistema-uab/perguntas-frequentes"
"489","https://www.gov.br/capes/pt-br/acesso-a-informacao/agenda-de-autoridades/diretor-a-de-gestao-dges/2020-11-17"
"490","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/educacao-a-distancia/editais-uab/edital-no-75-2014-sistema-universidade-aberta-do-brasil-uab"
"491","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-no-pais/pvns"
"492","https://www.gov.br/capes/pt-br/assuntos/noticias/cientistas-usam-processo-evolutivo-contra-aedes-aegypti"
"493","https://www.gov.br/capes/pt-br/assuntos/noticias/gabiroba-planta-tem-potencial-para-proteger-o-sistema-gastrico"
"494","https://www.gov.br/capes/pt-br/acesso-a-informacao/agenda-de-autoridades/diretor-a-de-relacoes-internacionais-dri"
"495","https://www.gov.br/capes/pt-br/assuntos/noticias/tese-analisa-particulas-importantes-na-evolucao-do-universo"
"496","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/educacao-a-distancia/editais-uab/edital-5-2018-chamada-para-articulacao-de-cursos-superiores-na-modalidade-ead-no-ambito-do-programa-uab"
"497","https://www.gov.br/capes/pt-br/assuntos/premios/premio-capes-de-tese-1/grandes-premios-capes-de-tese"
"498","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/educacao-a-distancia/uab/mais-sobre-o-sistema-uab/polos-uab"
"499","https://www.gov.br/capes/pt-br/acesso-a-informacao/agenda-de-autoridades/diretor-a/2020-11-24"
"500","https://www.gov.br/capes/pt-br/assuntos/noticias/tese-premiada-avalia-os-efeitos-do-consumo-da-farinha-de-chia"
"501","https://www.gov.br/capes/pt-br/assuntos/noticias/universidade-mineira-quer-identificar-fatores-que-agravam-a-covid-19"
"502","https://www.gov.br/capes/pt-br/assuntos/noticias/capes-participa-da-17o-semana-nacional-de-ciencia-e-tecnologia"
"503","https://www.gov.br/capes/pt-br/assuntos/noticias/universidade-gaucha-quer-identificar-medicamentos-anti-covid-19"
"504","https://www.gov.br/capes/pt-br/assuntos/noticias/capes-publica-editais-do-pibid-e-do-novo-programa-de-residencia-pedagogica"
"505","https://www.gov.br/capes/pt-br/assuntos/noticias/servico-permite-acesso-remoto-a-acervo-assinado-pela-capes"
"506","https://www.gov.br/capes/pt-br/assuntos/noticias/programa-disponibiliza-r-300-milhoes-para-apoio-a-projetos-de-internacionalizacao"
"507","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/programas-estrategicos/programas-emergenciais/programa-capes-entre-mares"
"508","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/programas-estrategicos/programas-de-inovacao/chamada-publica-mec-mdic-mct"
"509","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sobre-a-avaliacao/areas-avaliacao/sobre-as-areas-de-avaliacao/colegio-de-humanidades/ciencias-sociais-aplicadas/direito"
"510","https://www.gov.br/capes/pt-br/assuntos/noticias/quatro-editais-encerram-inscricoes-nesta-semana"
"511","https://www.gov.br/capes/pt-br/acesso-a-informacao/planejamento-estrategico/copy_of_planejamento-estrategico"
"512","https://www.gov.br/capes/pt-br/assuntos/noticias/capes-participa-de-exposicao-de-ciencia-e-tecnologia"
"513","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/educacao-basica/programas-de-cooperacao-internacional-de-formacao-de-professores-da-educacao-basica/programa-de-desenvolvimento-de-profissionais-da-educacao-basica-na-irlanda"
"514","https://www.gov.br/capes/pt-br/assuntos/noticias/capes-comemora-60-anos-com-o-resgate-do-ideal-de-anisio-teixeira"
"515","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sobre-a-avaliacao/areas-avaliacao/sobre-as-areas-de-avaliacao/colegio-de-humanidades/ciencias-sociais-aplicadas/planejamento-urbano-e-reginal-demografia-memoria-da-area"
"516","https://www.gov.br/capes/pt-br/acesso-a-informacao/institucional/conselho-tecnico-cientifico-da-educacao-superior-1"
"517","https://www.gov.br/capes/pt-br/assuntos/noticias/prorrogacao-de-bolsas-beneficia-mais-de-28-mil-estudantes"
"518","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/franca/cofecub"
"519","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/reino-unido/programa-capesuniversidade-de-nottingham-universidade-de-birmingham-bolsa-de-doutorado-pleno"
"520","https://www.gov.br/capes/pt-br/assuntos/noticias/bacterias-podem-eliminar-poluentes-no-mar"
"521","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/educacao-basica/programas-encerrados/pibid-diversidade"
"522","https://www.gov.br/capes/pt-br/acesso-a-informacao/auditorias/paint-raint"
"523","https://www.gov.br/capes/pt-br/assuntos/noticias/conselho-tecnico-cientifico-promove-200a-reuniao"
"524","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/multinacional/doutorado-pleno"
"525","https://www.gov.br/capes/pt-br/assuntos/noticias/mobilidade-para-a-franca-e-adiada-para-setembro-de-2021"
"526","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/relatorios-tecnicos-e-grupos-de-trabalho"
"527","https://www.gov.br/capes/pt-br/assuntos/noticias/missao-de-trabalho-na-franca-inscricoes-vao-ate-sexta"
"528","https://www.gov.br/capes/pt-br/assuntos/noticias/pesquisa-apoiada-pela-capes-aponta-nova-doenca-na-amazonia"
"529","https://www.gov.br/capes/pt-br/acesso-a-informacao/agenda-de-autoridades/diretor-a-de-educacao-basica-deb/2020-12-17"
"530","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/programas-estrategicos/formacao-de-recursos-humanos-em-areas-estrategicas/parceria-capes-fapunifesp-programa-scielo"
"531","https://www.gov.br/capes/pt-br/assuntos/noticias/programas-estrategicos-mais-de-cinco-mil-bolsas-em-2020"
"532","https://www.gov.br/capes/pt-br/acesso-a-informacao/agenda-de-autoridades/diretor-a-de-tecnologia-da-informacao-dti/2020-12-30"
"533","https://www.gov.br/capes/pt-br/acesso-a-informacao/agenda-de-autoridades/diretor-a-de-programas-e-bolsas-no-pais-dpb/2020-12-07"
"534","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/informacoes-internacionais/programas-encerrados-internacionais/centros-associados-de-pos-graduacao-capg"
"535","https://www.gov.br/capes/pt-br/assuntos/premios/premio-tiradentes"
"536","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/multinacional/programa-de-estudantes-convenio-de-pos-graduacao-pec-pg"
"537","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/programas-estrategicos/formacao-de-recursos-humanos-em-areas-estrategicas/desenvolvimento-socioeconomico-pgpse"
"538","https://www.gov.br/capes/pt-br/acesso-a-informacao/agenda-de-autoridades/diretor-a-de-educacao-basica-deb/2020-12-31"
"539","https://www.gov.br/capes/pt-br/assuntos/noticias/pesquisadores-criam-novos-metodos-para-monitorar-alcool-gel"
"540","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/multinacional/programa-professor-visitante-no-exterior"
"541","https://www.gov.br/capes/pt-br/acesso-a-informacao/agenda-de-autoridades/diretor-a-de-educacao-a-distancia/2021-01-15"
"542","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sobre-a-avaliacao/areas-avaliacao/sobre-as-areas-de-avaliacao/colegio-de-humanidades/ciencias-humanas/educacao"
"543","https://www.gov.br/capes/pt-br/assuntos/noticias/cientista-visionario-assim-o-mit-cita-pesquisador-premiado-pela-capes"
"544","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sistema-nacional-de-pos-graduacao-snpg/permanencia/planilhas-comparativas-da-avaliacao-trienal"
"545","https://www.gov.br/capes/pt-br/acesso-a-informacao/agenda-de-autoridades/presidente/2020-12-11"
"546","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/alemanha/doutorado-capesdaad"
"547","https://www.gov.br/capes/pt-br/assuntos/premios/premio-capes-natura"
"548","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-no-pais/paep"
"549","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sobre-a-avaliacao/areas-avaliacao/sobre-as-areas-de-avaliacao/colegio-de-humanidades/ciencias-sociais-aplicadas/direito-memoria-da-area"
"550","https://www.gov.br/capes/pt-br/assuntos/noticias/parceria-com-a-franca-retomara-mobilidades-em-setembro-de-2021"
"551","https://www.gov.br/capes/pt-br/assuntos/noticias/transmissao-de-sars-cov-2-entre-animais-e-humanos-e-foco-de-estudo"
"552","https://www.gov.br/capes/pt-br/assuntos/noticias/telefones-podem-ser-usados-para-diagnosticar-virus"
"553","https://www.gov.br/capes/pt-br/assuntos/noticias/curso-abc-abre-mais-40-mil-vagas-para-alfabetizadores"
"554","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/programas-estrategicos/programas-emergenciais/programa-capes-2013-entre-mares"
"555","https://www.gov.br/capes/pt-br/acesso-a-informacao/perguntas-frequentes/tecnologia-da-informacao-da-capes"
"556","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/programas-estrategicos/desenvolvimento-regional/programa-capes-faps"
"557","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sobre-a-avaliacao/avaliacao-o-que-e/sobre-a-avaliacao-conceitos-processos-e-normas/mestrado-profissional-o-que-e"
"558","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/programas-estrategicos/programas-emergenciais/chamada-capes-fapemig-fapes-cnpq-ana-apoio-a-redes-de-pesquisa-para-recuperacao-da-bacia-do-rio-doce"
"559","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/educacao-a-distancia/proeb"
"560","https://www.gov.br/capes/pt-br/assuntos/noticias/mec-e-capes-abrem-40-mil-vagas-para-curso-de-alfabetizacao"
"561","https://www.gov.br/capes/pt-br/assuntos/noticias/pesquisa-liderada-pela-ufu-inibe-acao-da-chikungunya"
"562","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/programas-estrategicos/formacao-de-recursos-humanos-em-areas-estrategicas/capes-embrapa"
"563","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-no-pais/proex"
"564","https://www.gov.br/capes/pt-br/assuntos/noticias/pesquisa-aponta-potente-antiviral-para-tratar-o-zika-virus"
"565","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/educacao-a-distancia/uab/rea/documentos-rea/legislacao-sobre-rea-no-sistema-uab"
"566","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sobre-a-avaliacao/areas-avaliacao/sobre-as-areas-de-avaliacao/colegio-de-ciencias-exatas-tecnologicas-e-multidisciplinar/engenharias/engenharias-i-memoria-da-area"
"567","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/programas-estrategicos/formacao-de-recursos-humanos-em-areas-estrategicas/pbe-dpm"
"568","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/mais-informacoes/casa-do-brasil-madrid"
"569","https://www.gov.br/capes/pt-br/acesso-a-informacao/institucional/plano-nacional-de-pos-graduacao"
"570","https://www.gov.br/capes/pt-br/acesso-a-informacao/auditorias/monitoramento-das-recomendacoes-e-determinacoes"
"571","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/educacao-basica/programa-residencia-pedagogica"
"572","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/educacao-a-distancia/uab/resultados-da-pesquisa-com-os-estudantes-do-sistema-uab"
"573","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/educacao-a-distancia/uab/mais-sobre-o-sistema-uab/cursos-nacionais-do-sistema-universidade-aberta-do-brasil/programa-nacional-de-formacao-em-administracao-publica-pnap"
"574","https://www.gov.br/capes/pt-br/centrais-de-conteudo/ctc-es-124-cursosnovos-pdf/view"
"575","https://www.gov.br/capes/pt-br/assuntos/noticias/capes-participa-do-1o-seminario-de-mestrado-profissional-em-magistratura"
"576","https://www.gov.br/capes/pt-br/assuntos/premios/premio-capes-interfarma"
"577","https://www.gov.br/capes/pt-br/assuntos/noticias/usp-fragmenta-proteinas-para-compreender-o-coronavirus"
"578","https://www.gov.br/capes/pt-br/acesso-a-informacao/agenda-de-autoridades/diretor-a/2021-01-19"
"579","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/avaliacao-quadrienal/avaliacao-quadrienal"
"580","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sobre-a-avaliacao/areas-avaliacao/sobre-as-areas-de-avaliacao/colegio-de-humanidades/linguistica-letras-e-artes/artes"
"581","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/canada/programa-capes-dfait"
"582","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sobre-a-avaliacao/areas-avaliacao/sobre-as-areas-de-avaliacao/colegio-de-ciencias-exatas-tecnologicas-e-multidisciplinar/engenharias/engenharias-iii"
"583","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/prestacao-de-contas/auxilios-a-pesquisa"
"584","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sobre-a-avaliacao/areas-avaliacao/sobre-as-areas-de-avaliacao/colegio-de-ciencias-da-vida/ciencias-da-saude/educacao-fisica-memoria-da-area"
"585","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/educacao-a-distancia/uab/acolhimento-uab"
"586","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sistema-nacional-de-pos-graduacao-snpg/permanencia/avaliacoes-anteriores-1/avaliacao-trienal-2004-1/caracterizacao-do-sistema-de-avaliacao-da-pos-graduacao"
"587","https://www.gov.br/capes/pt-br/acesso-a-informacao/agenda-de-autoridades/diretor-a-de-gestao-dges/2020-10-13"
"588","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-no-pais/prodoutoral"
"589","https://www.gov.br/capes/pt-br/assuntos/premios/premio-capes-de-tese-1/teses-premiadas/teses-premiadas-em-2012"
"590","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/alemanha/programa-bolsas-para-pesquisa-capeshumboldt"
"591","https://www.gov.br/capes/pt-br/assuntos/eventos/seminario-internacional-repensando-a-universidade-comparativamente-entre-paises-brasil-russia-india-e-china"
"592","https://www.gov.br/capes/pt-br/assuntos/premios/premio-capes-de-tese-1/teses-premiadas/teses-premiadas-em-2013"
"593","https://www.gov.br/capes/pt-br/acesso-a-informacao/agenda-de-autoridades/diretor-a/2021-02-03"
"594","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/encontre-aqui/paises/alemanha/programa-bragecrim"
"595","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sobre-a-avaliacao/areas-avaliacao/sobre-as-areas-de-avaliacao/colegio-de-humanidades/ciencias-sociais-aplicadas/comunicacao-e-informacao-memoria-da-area"
"596","https://www.gov.br/capes/pt-br/assuntos/eventos/eventos-avaliacao/seminario-internacional-sistemas-de-informacao-para-a-pos-graduacao"
"597","https://www.gov.br/capes/pt-br/assuntos/premios/premio-capes-de-tese-1/teses-premiadas/teses-premiadas-em-2014"
"598","https://www.gov.br/capes/pt-br/centrais-de-conteudo/educacao-informacoes-natal-2019-pdf"
"599","https://www.gov.br/capes/pt-br/assuntos/noticias/portal-de-periodicos-tem-recorde-de-acessos"
"600","https://www.gov.br/capes/pt-br/assuntos/noticias/capes-abriu-mais-de-duas-mil-vagas-no-proeb-em-2020"
"601","https://www.gov.br/capes/pt-br/assuntos/noticias/compostos-quimicos-auxiliam-a-pf-no-combate-ao-trafico-de-drogas"
"602","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/educacao-basica/parfor-1/parfor"
"603","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/bolsas/bolsas-e-auxilios-internacionais/informacoes-internacionais/programas-encerrados-internacionais/capesudelar"
"604","https://www.gov.br/capes/pt-br/centrais-de-conteudo/12032021__Revista_CAPES_em_Foco_edicao_n_01_2021.pdf"
"605","https://www.gov.br/capes/pt-br/assuntos/eventos/eventos-avaliacao/io-encontro-capes-de-ciencia-aberta-repositorios-digitais"
"606","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/instrumentos/documentos-de-apoio-1/tabela-de-areas-de-conhecimento-avaliacao"
"607","https://www.gov.br/capes/pt-br/acesso-a-informacao/servidores/servidores"
"608","https://www.gov.br/capes/pt-br/centrais-de-conteudo/edital011-mathamsud2010-sxc/view"
"609","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sobre-a-avaliacao/avaliacao-o-que-e/sobre-a-avaliacao-conceitos-processos-e-normas/calendario-2018"
"610","https://www.gov.br/capes/pt-br/acesso-a-informacao/acoes-e-programas/avaliacao/sobre-a-avaliacao/areas-avaliacao/sobre-as-areas-de-avaliacao/colegio-de-ciencias-exatas-tecnologicas-e-multidisciplinar/engenharias/engenharias-iii-memoria-da-area"
"611","https://www.gov.br/capes/pt-br/assuntos/noticias/portal-de-periodicos-uma-base-cientifica-consolidada"
"612","https://www.gov.br/capes/pt-br/assuntos/noticias/abertas-as-inscricoes-para-o-abc"
